Avg_Rank,Win_Percentage,Wins_Clay,Win_Percentage_Hard,Win_Percentage_Grass,Masters_1000_Wins,cluster
128.24285714285713,30.0,6.0,0.6285714285714286,0.2857142857142857,0.0,2
71.14462809917356,49.17355371900827,87.0,0.6818181818181818,0.1384297520661157,43.0,3
104.11297071129707,40.58577405857741,35.0,0.7573221757322176,0.09623430962343096,3.0,2
13.913357400722022,66.30565583634176,182.0,0.6750902527075813,0.10589651022864019,141.0,3
131.13953488372093,37.2093023255814,14.0,0.6046511627906976,0.06976744186046512,2.0,2
74.53559322033898,40.67796610169492,195.0,0.26440677966101694,0.07457627118644068,14.0,1
94.11520737327189,37.327188940092164,47.0,0.6820276497695853,0.10138248847926268,8.0,2
37.964285714285715,66.66666666666666,83.0,0.4642857142857143,0.20634920634920634,24.0,3
265.3529411764706,32.35294117647059,1.0,0.9117647058823529,0.058823529411764705,3.0,2
70.35576923076923,45.19230769230769,15.0,0.6057692307692307,0.25,0.0,2
39.7686170212766,61.43617021276596,46.0,0.7898936170212766,0.08776595744680851,19.0,3
80.65811965811966,41.88034188034188,5.0,0.8034188034188035,0.15384615384615385,10.0,2
85.58823529411765,42.35294117647059,103.0,0.47843137254901963,0.11764705882352941,10.0,1
190.36170212765958,34.04255319148936,0.0,0.723404255319149,0.2765957446808511,1.0,2
84.49473684210527,45.26315789473684,15.0,0.6736842105263158,0.16842105263157894,4.0,2
73.0609756097561,42.68292682926829,28.0,0.5853658536585366,0.07317073170731707,7.0,2
76.69565217391305,39.130434782608695,21.0,0.5507246376811594,0.14492753623188406,0.0,2
112.45945945945945,37.16216216216216,53.0,0.5337837837837838,0.10810810810810811,2.0,2
171.3921568627451,37.254901960784316,2.0,0.43137254901960786,0.5294117647058824,1.0,2
87.89473684210526,56.57894736842105,7.0,0.75,0.15789473684210525,10.0,2
113.14838709677419,40.0,51.0,0.4129032258064516,0.25806451612903225,0.0,2
53.149812734082396,50.56179775280899,47.0,0.6404494382022472,0.18352059925093633,22.0,2
106.57142857142857,34.285714285714285,48.0,0.2857142857142857,0.02857142857142857,6.0,1
50.911949685534594,49.685534591194966,84.0,0.41509433962264153,0.05660377358490566,1.0,1
47.63392857142857,54.46428571428571,49.0,0.45535714285714285,0.10714285714285714,0.0,1
118.74226804123711,35.051546391752574,35.0,0.5463917525773195,0.09278350515463918,0.0,2
92.39763779527559,44.48818897637795,161.0,0.2992125984251969,0.06692913385826772,11.0,1
94.17021276595744,40.42553191489361,1.0,0.9361702127659575,0.0425531914893617,0.0,2
44.67341040462428,60.69364161849711,126.0,0.5895953757225434,0.046242774566473986,52.0,3
79.6826923076923,37.5,63.0,0.36538461538461536,0.028846153846153848,3.0,1
109.14516129032258,30.64516129032258,26.0,0.5161290322580645,0.06451612903225806,3.0,1
82.92,37.0,135.0,0.27,0.055,11.0,1
45.69879518072289,53.01204819277109,89.0,0.37349397590361444,0.09036144578313253,24.0,3
147.1891891891892,43.24324324324324,23.0,0.35135135135135137,0.02702702702702703,2.0,1
142.22448979591837,34.69387755102041,32.0,0.2653061224489796,0.08163265306122448,2.0,1
59.12020905923345,48.257839721254356,199.0,0.5452961672473867,0.10801393728222997,68.0,3
48.43356643356643,50.0,162.0,0.40559440559440557,0.027972027972027972,6.0,1
161.4814814814815,33.33333333333333,21.0,0.6851851851851852,0.12037037037037036,0.0,2
67.0375939849624,51.127819548872175,29.0,0.7593984962406015,0.022556390977443608,13.0,2
36.097502972651604,62.9013079667063,201.0,0.6373365041617123,0.12366230677764566,116.0,3
110.64893617021276,30.851063829787233,36.0,0.5425531914893617,0.07446808510638298,2.0,1
74.6103896103896,45.02164502164502,31.0,0.6883116883116883,0.1774891774891775,5.0,2
84.55555555555556,52.77777777777778,28.0,0.5138888888888888,0.09722222222222222,7.0,2
130.78740157480314,37.00787401574803,31.0,0.6377952755905512,0.11811023622047244,4.0,2
85.8135593220339,40.67796610169492,86.0,0.23728813559322035,0.03389830508474576,2.0,1
71.42857142857143,53.57142857142857,30.0,0.4642857142857143,0.0,0.0,1
52.23835616438356,52.602739726027394,109.0,0.6356164383561644,0.06575342465753424,67.0,3
75.15,43.0,11.0,0.65,0.24,3.0,2
144.575,30.0,29.0,0.2,0.075,1.0,1
66.08823529411765,49.754901960784316,259.0,0.32107843137254904,0.04411764705882353,28.0,3
110.45,32.5,19.0,0.375,0.15,2.0,1
139.0,39.02439024390244,3.0,0.6585365853658537,0.3170731707317073,3.0,2
92.2394366197183,25.352112676056336,46.0,0.2535211267605634,0.09859154929577464,0.0,1
102.13084112149532,35.046728971962615,83.0,0.5654205607476636,0.04672897196261682,12.0,1
96.36170212765957,44.148936170212764,59.0,0.5425531914893617,0.14361702127659576,3.0,2
67.01960784313725,49.01960784313725,32.0,0.27450980392156865,0.09803921568627451,4.0,1
48.308411214953274,50.0,76.0,0.5794392523364486,0.06542056074766354,35.0,3
16.68421052631579,64.84962406015038,168.0,0.6484962406015038,0.03571428571428571,36.0,3
128.31496062992127,39.37007874015748,44.0,0.5196850393700787,0.13385826771653545,10.0,2
34.35174418604651,60.75581395348837,56.0,0.6947674418604651,0.14244186046511628,47.0,3
114.6470588235294,28.235294117647058,25.0,0.4823529411764706,0.2235294117647059,0.0,2
50.93297101449275,72.28260869565217,99.0,0.7282608695652174,0.09239130434782608,91.0,3
67.61377245508982,44.01197604790419,227.0,0.2844311377245509,0.03592814371257485,22.0,1
112.73770491803279,32.78688524590164,7.0,0.7704918032786885,0.11475409836065574,1.0,2
117.12328767123287,28.767123287671232,61.0,0.1232876712328767,0.0410958904109589,2.0,1
175.7875,43.75,4.0,0.8375,0.1125,6.0,2
102.1774193548387,29.03225806451613,38.0,0.2903225806451613,0.0967741935483871,0.0,1
155.20909090909092,40.0,19.0,0.7454545454545455,0.08181818181818182,7.0,2
97.625,45.0,28.0,0.275,0.025,0.0,1
32.95898161244696,60.96181046676096,160.0,0.6718528995756718,0.10183875530410184,139.0,3
66.56554307116104,48.31460674157304,141.0,0.3970037453183521,0.0749063670411985,13.0,1
5.256452955870108,84.59616985845129,318.0,0.6286427976686095,0.10657785179017486,348.0,3
106.78125,28.125,30.0,0.421875,0.109375,0.0,1
79.46982758620689,47.41379310344828,56.0,0.6422413793103449,0.11637931034482758,19.0,2
41.28020565552699,52.95629820051414,115.0,0.6041131105398457,0.10025706940874037,52.0,3
92.72641509433963,41.509433962264154,15.0,0.7358490566037735,0.12264150943396226,16.0,2
106.13836477987421,30.18867924528302,29.0,0.7169811320754716,0.10062893081761007,6.0,2
76.81981981981981,65.76576576576578,17.0,0.6486486486486487,0.1981981981981982,17.0,2
139.76646706586826,37.72455089820359,16.0,0.7305389221556886,0.17365269461077845,10.0,2
293.5769230769231,26.923076923076923,52.0,0.2692307692307692,0.0641025641025641,0.0,1
74.9375,45.089285714285715,57.0,0.6696428571428571,0.07589285714285714,12.0,2
120.984375,36.45833333333333,17.0,0.6770833333333334,0.234375,13.0,2
87.53571428571429,48.660714285714285,47.0,0.65625,0.13392857142857142,23.0,2
119.046875,34.375,45.0,0.25,0.046875,0.0,1
82.0,23.333333333333332,19.0,0.3,0.06666666666666667,0.0,1
160.0344827586207,32.758620689655174,10.0,0.7241379310344828,0.10344827586206896,5.0,2
88.33653846153847,43.269230769230774,55.0,0.33653846153846156,0.1346153846153846,2.0,1
55.04761904761905,45.23809523809524,64.0,0.42857142857142855,0.06349206349206349,10.0,1
142.19,40.0,8.0,0.67,0.25,8.0,2
63.774193548387096,45.878136200716845,51.0,0.6774193548387096,0.13978494623655913,21.0,2
114.06818181818181,29.545454545454547,24.0,0.5681818181818182,0.1590909090909091,1.0,2
96.3913043478261,36.95652173913043,48.0,0.6260869565217392,0.16521739130434782,11.0,2
2.568947906026558,84.78038815117466,187.0,0.6578140960163432,0.1511746680286006,200.0,3
14.244851258581235,67.96338672768879,328.0,0.5583524027459954,0.06636155606407322,125.0,3
36.84818481848185,59.4059405940594,150.0,0.42244224422442245,0.08250825082508251,12.0,3
53.03370786516854,56.17977528089888,29.0,0.5617977528089888,0.11235955056179775,9.0,2
52.79876160990712,61.30030959752322,39.0,0.7585139318885449,0.12074303405572756,36.0,3
46.60107095046854,51.53949129852744,390.0,0.41633199464524767,0.06157965194109773,91.0,3
144.75409836065575,34.42622950819672,16.0,0.639344262295082,0.09836065573770492,4.0,2
42.55196304849885,59.122401847575055,81.0,0.6859122401847575,0.12702078521939955,72.0,3
68.88447653429603,48.73646209386281,78.0,0.6101083032490975,0.10830324909747292,24.0,2
87.62629757785467,35.6401384083045,100.0,0.5778546712802768,0.07612456747404844,7.0,1
116.53846153846153,38.46153846153847,55.0,0.375,0.09615384615384616,3.0,1
61.79522184300341,45.051194539249146,240.0,0.5,0.09044368600682594,34.0,3
66.84210526315789,54.066985645933016,124.0,0.3157894736842105,0.09090909090909091,27.0,1
31.985159817351597,60.84474885844748,227.0,0.6312785388127854,0.1095890410958904,99.0,3
115.96666666666667,42.22222222222222,37.0,0.5222222222222223,0.06666666666666667,7.0,1
63.61764705882353,50.0,69.0,0.30392156862745096,0.0196078431372549,0.0,1
122.81052631578947,46.31578947368421,10.0,0.8526315789473684,0.042105263157894736,0.0,2
157.17142857142858,34.285714285714285,28.0,0.2,0.0,0.0,1
68.24210526315791,45.26315789473684,55.0,0.5842105263157895,0.12631578947368421,2.0,2
100.15178571428571,41.964285714285715,67.0,0.33035714285714285,0.07142857142857142,9.0,1
152.73584905660377,33.9622641509434,7.0,0.6037735849056604,0.2641509433962264,0.0,2
86.55020080321285,34.93975903614458,165.0,0.26104417670682734,0.07630522088353414,12.0,1
88.44871794871794,49.572649572649574,28.0,0.7777777777777778,0.10256410256410256,3.0,2
70.78343949044586,42.35668789808918,144.0,0.45222929936305734,0.08917197452229299,22.0,1
90.11059907834101,46.08294930875576,39.0,0.6774193548387096,0.14285714285714285,22.0,2
43.257462686567166,56.343283582089555,145.0,0.6305970149253731,0.09888059701492537,85.0,3
99.78787878787878,44.24242424242424,22.0,0.7151515151515152,0.15151515151515152,8.0,2
78.77777777777777,44.44444444444444,8.0,0.7638888888888888,0.125,0.0,2
83.95333333333333,32.0,47.0,0.62,0.06666666666666667,7.0,2
106.81818181818181,31.818181818181817,20.0,0.6212121212121212,0.07575757575757576,2.0,2
95.77272727272727,22.727272727272727,22.0,0.45454545454545453,0.045454545454545456,3.0,1
28.67870036101083,66.4259927797834,93.0,0.5812274368231047,0.08303249097472924,12.0,3
123.51764705882353,32.94117647058823,65.0,0.18823529411764706,0.047058823529411764,1.0,1
74.04988123515439,44.418052256532064,198.0,0.44418052256532065,0.0855106888361045,30.0,3
115.08641975308642,37.03703703703704,25.0,0.5925925925925926,0.09876543209876543,0.0,2
86.32743362831859,38.05309734513274,51.0,0.4690265486725664,0.07964601769911504,2.0,1
57.37662337662338,50.649350649350644,33.0,0.6103896103896104,0.17532467532467533,11.0,2
90.39837398373983,47.15447154471545,15.0,0.7723577235772358,0.10569105691056911,0.0,2
114.40449438202248,37.07865168539326,8.0,0.6404494382022472,0.2696629213483146,1.0,2
139.54794520547946,34.24657534246575,5.0,0.7808219178082192,0.1506849315068493,2.0,2
73.04566210045662,48.63013698630137,129.0,0.6187214611872146,0.0867579908675799,40.0,3
85.13299232736573,62.9156010230179,77.0,0.6777493606138107,0.12531969309462915,34.0,3
72.00892857142858,43.973214285714285,154.0,0.5357142857142857,0.12053571428571429,31.0,3
134.39805825242718,35.92233009708738,54.0,0.34951456310679613,0.1262135922330097,2.0,1
103.28735632183908,27.586206896551722,43.0,0.45977011494252873,0.04597701149425287,0.0,1
118.06315789473685,35.78947368421053,23.0,0.6421052631578947,0.11578947368421053,5.0,2
71.96296296296296,44.107744107744104,162.0,0.39730639730639733,0.05723905723905724,12.0,1
101.91724137931034,47.58620689655172,87.0,0.2827586206896552,0.11724137931034483,12.0,1
98.2781954887218,45.86466165413533,20.0,0.7142857142857143,0.13533834586466165,10.0,2
108.24809160305344,41.603053435114504,36.0,0.732824427480916,0.1297709923664122,25.0,2
101.02272727272727,36.36363636363637,31.0,0.25,0.045454545454545456,0.0,1
52.61038961038961,49.35064935064935,9.0,0.7272727272727273,0.15584415584415584,0.0,2
88.11650485436893,43.203883495145625,40.0,0.6699029126213593,0.13592233009708737,12.0,2
79.97122302158273,35.97122302158273,101.0,0.22302158273381295,0.050359712230215826,3.0,1
114.34057971014492,38.405797101449274,31.0,0.572463768115942,0.2028985507246377,2.0,2
54.58308157099698,61.027190332326285,53.0,0.6163141993957704,0.22356495468277945,14.0,2
101.48333333333333,41.66666666666667,5.0,0.7,0.21666666666666667,3.0,2
72.8411214953271,46.728971962616825,66.0,0.35514018691588783,0.028037383177570093,0.0,1
54.60606060606061,46.21212121212121,24.0,0.7727272727272727,0.045454545454545456,0.0,2
134.38235294117646,35.294117647058826,24.0,0.5294117647058824,0.11764705882352941,2.0,2
44.05761316872428,52.2633744855967,42.0,0.6502057613168725,0.17695473251028807,29.0,2
25.016025641025642,60.89743589743589,61.0,0.6826923076923077,0.12179487179487179,80.0,3
131.0142857142857,22.857142857142858,20.0,0.5714285714285714,0.14285714285714285,3.0,2
33.865153538050734,62.082777036048064,134.0,0.7169559412550067,0.1041388518024032,143.0,3
69.16222760290557,44.794188861985475,101.0,0.6053268765133172,0.15012106537530268,18.0,2
115.95061728395062,33.33333333333333,9.0,0.6666666666666666,0.2222222222222222,1.0,2
108.83333333333333,48.07692307692308,33.0,0.6410256410256411,0.14743589743589744,9.0,2
62.51898734177215,48.734177215189874,35.0,0.620253164556962,0.15822784810126583,19.0,2
80.73958333333333,50.0,101.0,0.3802083333333333,0.09375,20.0,1
89.7451923076923,38.46153846153847,51.0,0.6394230769230769,0.11538461538461539,10.0,2
50.21848739495798,46.21848739495798,17.0,0.773109243697479,0.08403361344537816,0.0,2
71.75388601036269,48.44559585492228,66.0,0.6632124352331606,0.16580310880829016,22.0,2
153.66666666666666,33.33333333333333,1.0,0.6666666666666666,0.3,0.0,2
108.5609756097561,24.390243902439025,33.0,0.17073170731707318,0.024390243902439025,1.0,1
97.83125,38.125,42.0,0.59375,0.14375,2.0,2
129.725,27.500000000000004,7.0,0.6,0.225,0.0,2
60.75949367088607,48.10126582278481,45.0,0.6455696202531646,0.06962025316455696,17.0,2
55.40854700854701,53.675213675213676,111.0,0.652991452991453,0.15726495726495726,38.0,3
106.94690265486726,31.858407079646017,46.0,0.4778761061946903,0.11504424778761062,0.0,1
55.764044943820224,49.063670411985015,74.0,0.6104868913857678,0.11235955056179775,25.0,2
116.17647058823529,29.411764705882355,10.0,0.7176470588235294,0.16470588235294117,3.0,2
35.513513513513516,57.432432432432435,114.0,0.6599099099099099,0.08333333333333333,74.0,3
101.64444444444445,40.0,32.0,0.26666666666666666,0.022222222222222223,2.0,1
94.76515151515152,61.36363636363637,31.0,0.6515151515151515,0.11363636363636363,2.0,2
103.98809523809524,25.0,8.0,0.7857142857142857,0.11904761904761904,0.0,2
172.83928571428572,23.214285714285715,4.0,0.7678571428571429,0.16071428571428573,3.0,2
64.11507936507937,48.01587301587302,113.0,0.49603174603174605,0.05555555555555555,10.0,1
92.02222222222223,37.77777777777778,25.0,0.35555555555555557,0.08888888888888889,3.0,1
78.375,43.333333333333336,38.0,0.5666666666666667,0.11666666666666667,13.0,2
39.13324175824176,56.456043956043956,257.0,0.5288461538461539,0.11813186813186813,67.0,3
164.77551020408163,45.57823129251701,21.0,0.782312925170068,0.07482993197278912,16.0,2
50.89528795811518,60.73298429319372,42.0,0.6492146596858639,0.13089005235602094,27.0,3
98.66,43.333333333333336,50.0,0.5933333333333334,0.07333333333333333,1.0,2
93.24358974358974,44.871794871794876,31.0,0.5512820512820513,0.05128205128205128,3.0,1
107.80172413793103,43.96551724137931,31.0,0.6810344827586207,0.05172413793103448,0.0,2
109.10416666666667,33.33333333333333,8.0,0.7291666666666666,0.10416666666666667,1.0,2
155.91666666666666,36.11111111111111,45.0,0.3472222222222222,0.027777777777777776,1.0,1
221.26470588235293,26.47058823529412,1.0,0.5882352941176471,0.38235294117647056,0.0,2
168.17142857142858,31.428571428571427,3.0,0.7714285714285715,0.14285714285714285,1.0,2
77.6,47.82608695652174,70.0,0.6478260869565218,0.04782608695652174,23.0,2
169.9375,21.875,4.0,0.71875,0.15625,0.0,2
209.43333333333334,26.666666666666668,1.0,0.8,0.16666666666666666,2.0,2
113.48076923076923,42.30769230769231,14.0,0.4807692307692308,0.25,2.0,2
88.11794871794872,40.0,78.0,0.48205128205128206,0.11794871794871795,7.0,1
113.69154228855722,34.82587064676617,24.0,0.6218905472636815,0.25870646766169153,7.0,2
83.29793510324484,40.707964601769916,81.0,0.6548672566371682,0.10619469026548672,22.0,2
85.38073394495413,36.23853211009174,28.0,0.7201834862385321,0.15137614678899083,5.0,2
86.07142857142857,40.909090909090914,66.0,0.461038961038961,0.11038961038961038,7.0,1
114.71551724137932,47.41379310344828,18.0,0.7672413793103449,0.07758620689655173,1.0,2
43.24014336917563,66.66666666666666,42.0,0.6810035842293907,0.16845878136200718,51.0,3
144.03092783505156,36.08247422680412,43.0,0.5360824742268041,0.020618556701030927,2.0,1
93.6952380952381,37.61904761904762,16.0,0.7142857142857143,0.20952380952380953,2.0,2
69.7679012345679,43.7037037037037,208.0,0.42962962962962964,0.056790123456790124,38.0,3
95.12389380530973,40.707964601769916,66.0,0.37168141592920356,0.04424778761061947,5.0,1
64.77142857142857,44.761904761904766,16.0,0.7238095238095238,0.12380952380952381,0.0,2
48.92173913043478,54.78260869565217,26.0,0.6956521739130435,0.0782608695652174,15.0,2
94.5,30.76923076923077,4.0,0.7884615384615384,0.1346153846153846,1.0,2
139.57142857142858,30.76923076923077,7.0,0.6813186813186813,0.24175824175824176,2.0,2
21.539772727272727,63.35227272727273,81.0,0.6846590909090909,0.08522727272727272,27.0,3
64.692,50.0,39.0,0.716,0.128,25.0,2
88.6987951807229,40.963855421686745,61.0,0.21686746987951808,0.04819277108433735,1.0,1
47.88362652232747,49.93234100135318,186.0,0.5981055480378891,0.15020297699594046,76.0,3
71.17625899280576,36.330935251798564,135.0,0.420863309352518,0.09352517985611511,12.0,1
71.53225806451613,42.25806451612903,20.0,0.7774193548387097,0.15806451612903225,25.0,2
108.80722891566265,28.915662650602407,37.0,0.4819277108433735,0.07228915662650602,1.0,1
71.95774647887323,54.929577464788736,16.0,0.7183098591549296,0.056338028169014086,11.0,2
124.10416666666667,25.0,36.0,0.22916666666666666,0.020833333333333332,0.0,1
89.0,41.37931034482759,28.0,0.4827586206896552,0.034482758620689655,2.0,1
83.68232044198895,46.68508287292818,47.0,0.5883977900552486,0.281767955801105,15.0,2
104.65957446808511,38.297872340425535,12.0,0.6170212765957447,0.1276595744680851,2.0,2
73.26315789473684,51.8796992481203,33.0,0.6879699248120301,0.18796992481203006,11.0,2
54.52597402597402,46.103896103896105,83.0,0.676948051948052,0.18831168831168832,52.0,3
124.225,35.0,26.0,0.325,0.025,0.0,1
105.88,35.199999999999996,15.0,0.72,0.16,2.0,2
64.03076923076924,49.23076923076923,17.0,0.6461538461538462,0.09230769230769231,17.0,2
114.20535714285714,32.142857142857146,46.0,0.4642857142857143,0.125,4.0,1
100.96407185628742,37.72455089820359,117.0,0.2694610778443114,0.029940119760479042,0.0,1
79.40789473684211,42.76315789473684,85.0,0.3815789473684211,0.05921052631578947,6.0,1
67.39156626506023,44.57831325301205,103.0,0.3614457831325301,0.018072289156626505,3.0,1
67.25432098765432,48.641975308641975,141.0,0.5530864197530864,0.09876543209876543,11.0,3
84.92517006802721,39.455782312925166,24.0,0.7142857142857143,0.12244897959183673,11.0,2
67.20759493670886,48.10126582278481,140.0,0.5164556962025316,0.1291139240506329,30.0,3
60.089595375722546,46.82080924855491,167.0,0.4161849710982659,0.10115606936416185,26.0,3
87.56818181818181,44.54545454545455,29.0,0.7181818181818181,0.15,19.0,2
175.21875,43.75,18.0,0.34375,0.09375,3.0,1
19.573804573804573,71.10187110187111,63.0,0.7318087318087318,0.13721413721413722,103.0,3
109.54878048780488,31.70731707317073,30.0,0.5609756097560976,0.07317073170731707,2.0,1
150.36363636363637,34.090909090909086,35.0,0.20454545454545456,0.0,0.0,1
50.09322033898305,51.483050847457626,160.0,0.559322033898305,0.1016949152542373,38.0,3
92.05263157894737,63.1578947368421,7.0,0.6578947368421053,0.15789473684210525,7.0,2
80.12676056338029,52.112676056338024,9.0,0.647887323943662,0.22535211267605634,5.0,2
76.18072289156626,44.17670682730924,45.0,0.6947791164658634,0.12449799196787148,15.0,2
94.0126582278481,29.11392405063291,34.0,0.43037974683544306,0.13924050632911392,0.0,1
64.19354838709677,39.784946236559136,24.0,0.5913978494623656,0.15053763440860216,0.0,2
151.23076923076923,43.07692307692308,7.0,0.8307692307692308,0.06153846153846154,2.0,2
85.03529411764706,51.76470588235295,45.0,0.38823529411764707,0.08235294117647059,7.0,1
45.9959266802444,56.61914460285132,290.0,0.3788187372708758,0.03054989816700611,56.0,3
35.477777777777774,64.69135802469135,213.0,0.6493827160493827,0.08765432098765433,112.0,3
60.233160621761655,48.18652849740933,277.0,0.24611398963730569,0.03626943005181347,19.0,3
100.2566844919786,40.64171122994652,121.0,0.3048128342245989,0.0481283422459893,8.0,1
99.96774193548387,48.38709677419355,2.0,0.7741935483870968,0.1935483870967742,0.0,2
96.67586206896551,41.37931034482759,61.0,0.4827586206896552,0.09655172413793103,5.0,1
49.256281407035175,57.78894472361809,102.0,0.4824120603015075,0.005025125628140704,1.0,3
87.12121212121212,54.54545454545454,6.0,0.5757575757575758,0.24242424242424243,1.0,2
119.03030303030303,40.909090909090914,27.0,0.5303030303030303,0.06060606060606061,7.0,1
57.0,50.1432664756447,39.0,0.6876790830945558,0.20057306590257878,13.0,2
88.50952380952381,40.476190476190474,126.0,0.3333333333333333,0.06666666666666667,11.0,1
31.19411123227917,72.62813522355506,144.0,0.7033805888767721,0.1395856052344602,178.0,3
45.43127962085308,55.45023696682464,80.0,0.4976303317535545,0.12322274881516587,27.0,3
9.508211678832117,84.21532846715328,435.0,0.5228102189781022,0.08029197080291971,282.0,3
127.24324324324324,21.62162162162162,17.0,0.5135135135135135,0.02702702702702703,1.0,1
78.88271604938272,51.85185185185185,23.0,0.7098765432098766,0.14814814814814814,12.0,2
29.931818181818183,67.85714285714286,90.0,0.6298701298701299,0.07792207792207792,24.0,3
113.61290322580645,32.25806451612903,52.0,0.26881720430107525,0.17204301075268819,0.0,1
54.925,42.5,24.0,0.325,0.075,1.0,1
44.844897959183676,51.42857142857142,125.0,0.6612244897959184,0.0836734693877551,22.0,3
40.99323181049069,67.51269035532995,142.0,0.6632825719120136,0.09644670050761421,111.0,3
83.06719367588933,48.22134387351779,44.0,0.766798418972332,0.05928853754940711,27.0,2
45.53048780487805,57.62195121951219,92.0,0.5945121951219512,0.125,41.0,3
141.51724137931035,25.862068965517242,18.0,0.5517241379310345,0.13793103448275862,0.0,2
90.5,45.0,19.0,0.45,0.075,0.0,1
101.03636363636363,40.909090909090914,23.0,0.7,0.09090909090909091,5.0,2
120.03333333333333,44.44444444444444,29.0,0.6333333333333333,0.044444444444444446,1.0,2
84.51190476190476,44.047619047619044,39.0,0.35714285714285715,0.17857142857142858,3.0,1
152.24074074074073,40.74074074074074,45.0,0.14814814814814814,0.018518518518518517,0.0,1
117.24431818181819,51.70454545454546,31.0,0.7386363636363636,0.08522727272727272,23.0,2
102.42105263157895,40.78947368421053,21.0,0.5131578947368421,0.21052631578947367,4.0,2
53.63013698630137,45.00978473581213,179.0,0.5518590998043053,0.09784735812133072,42.0,3
92.71212121212122,31.818181818181817,46.0,0.25757575757575757,0.045454545454545456,0.0,1
131.14285714285714,28.57142857142857,32.0,0.19047619047619047,0.047619047619047616,0.0,1
53.562724014336915,57.70609318996416,45.0,0.7096774193548387,0.12903225806451613,47.0,3
132.91463414634146,39.02439024390244,36.0,0.43902439024390244,0.12195121951219512,0.0,1
102.98809523809524,45.23809523809524,126.0,0.3968253968253968,0.10317460317460317,19.0,1
83.26162790697673,46.51162790697674,36.0,0.6104651162790697,0.18023255813953487,14.0,2
163.89743589743588,25.64102564102564,12.0,0.38461538461538464,0.3076923076923077,0.0,2
101.84567901234568,37.03703703703704,39.0,0.691358024691358,0.06790123456790123,3.0,2
106.52631578947368,23.684210526315788,7.0,0.631578947368421,0.18421052631578946,0.0,2
190.81632653061226,22.448979591836736,9.0,0.7755102040816326,0.04081632653061224,7.0,2
84.66137566137566,42.857142857142854,41.0,0.6772486772486772,0.10582010582010581,29.0,2
119.09677419354838,38.70967741935484,30.0,0.0,0.03225806451612903,0.0,1
77.78571428571429,42.10526315789473,20.0,0.7593984962406015,0.16541353383458646,23.0,2
64.01162790697674,50.775193798449614,71.0,0.5930232558139535,0.13178294573643412,32.0,2
140.43055555555554,23.61111111111111,20.0,0.5555555555555556,0.16666666666666666,1.0,2
105.07692307692308,38.46153846153847,11.0,0.6153846153846154,0.24358974358974358,6.0,2
